perpetuity_views,views,interest,title,channel_title,entra_por,source_handle,perp_outlier,xd_winners,xd_distributors,age_days,seconds,confidence,video_id,url,published,description
4771042,4489164,56.7,Farmers Use Agricultural Machines You Have Never Seen Before ▶7,TechFreeze,crédito en descripción,user-ct2gp6pi7r,5.56,0,0,936,830,alta,N1DVQZFaU6U,https://www.youtube.com/watch?v=N1DVQZFaU6U,2024-01-18T12:00:20Z,"Welcome to an astonishing glimpse into the future of farming! 🚜🌱 In this mind-blowing video, we unveil a collection of Agricultural Machines like no other, transforming traditional agriculture into a realm of technological marvels. 🌾✨  Join us as we explore cutting-edge farms where innovative machines operate with unrivaled precision and efficiency. From AI-powered drones that survey and protect vast fields to robotic harvesters delicately plucking fruits at record speed, these revolutionary inv"
4730215,2374481,87.3,"Man Turns a $20,000 Truck into a Stunning Apartment on Wheels | Start to Finish by @andrewryanpov",Makerium,crédito en título,andrewryanpov,3.97,5,10,128,1921,alta,lF9FYPDmHwg,https://www.youtube.com/watch?v=lF9FYPDmHwg,2026-04-05T11:01:13Z,"What if a simple truck could become a fully functional studio apartment on wheels?  With lessons learned from past builds, Andrew approaches this project with precision—refining everything from the reinforced foundation and custom-fitted frame to efficient wiring, insulation, and a compact, well-planned kitchen. Every component is carefully designed to handle life on the road while maximizing limited space.  As the structure takes shape, raw materials transform into a durable, self-sufficient li"
4712374,4327191,66.7,Man Digs Hole in the Mountain and Turns It into a Secret Bunker By @AlexBushcraftmyWorld,TechFreeze,crédito en título,AlexBushcraftmyWorld,5.49,2,3,836,985,alta,ShZvdaaTw7s,https://www.youtube.com/watch?v=ShZvdaaTw7s,2024-04-27T11:00:23Z,"Join us on an extraordinary journey as we witness the incredible transformation of a rugged mountain landscape into a clandestine sanctuary. Watch as a determined individual embarks on the ambitious project of digging a hole in the heart of the mountain, shaping it into a hidden bunker unlike any other. Discover the innovative techniques and challenges faced along the way, culminating in the creation of an awe-inspiring secret refuge nestled within the earth's embrace. Don't miss this captivatin"
4704596,4083727,85.4,Man Builds Full-Size YACHT with Car Engine | Start to Finish Build by @Nasatchannel,TechFreeze,crédito en título,Nasatchannel,5.48,4,9,657,905,alta,lQCEiOyrS04,https://www.youtube.com/watch?v=lQCEiOyrS04,2024-10-23T12:01:06Z,"In today’s video, man takes on the ultimate DIY challenge—building a yacht entirely from scratch and powering it with a car engine! From the first blueprint to the final voyage, build showcases raw craftsmanship, ingenuity, and sheer determination. Watch every phase of the process, from welding and construction to custom-fitting the car engine into the yacht’s framework. Whether you're a fan of boats, engineering, or incredible DIY projects, this build is packed with inspiration and thrilling mo"
4678115,3992763,86.2,Father Builds Dream Log House For His Children in Alaska | 2-Years Timelapse by @MontanaHaven,TechFreeze,crédito en título,MontanaHaven,5.45,11,18,614,3512,alta,K6Pzjfpxl-E,https://www.youtube.com/watch?v=K6Pzjfpxl-E,2024-12-05T11:00:17Z,"Watch as a family of seven takes on the ultimate challenge—building their dream log house in the wilds of Alaska! Over two years, they battle tough weather, rough terrain, and countless obstacles to turn raw logs into a cozy, off-grid home. This incredible time-lapse captures the hard work, teamwork, and determination it takes to create something truly special. From the first log to the final details, see how they brought their vision to life in one of the most beautiful and remote places on Ear"
4549422,4122529,59.8,Family Builds Cheap House From Earthbags | Start to Finish by @CaseyYoungblood,AKLA GELEN,crédito en título,CaseyYoungblood,11.6,1,1,788,483,alta,P5kXix5spDE,https://www.youtube.com/watch?v=P5kXix5spDE,2024-06-14T15:00:28Z,"You will witness how a family builds a cheap house from bags of soil. The video, which you will see in time-lapse, includes many stages of construction and an incredible adventure. The video provides detailed information about what building materials and technologies are used in the construction of an eco-house made of sand or earth bags. Amazing Bag House Building Process. Complete Build of Earthbag Building. Several months of hard work have been compressed into just 8 minutes for your viewing "
4530246,4530246,56.6,Few People have ever seen these Anti-Flood Inventions,TechFreeze,crédito en descripción,jbatrust1472,5.28,0,0,1349,557,alta,XtZ7sF9yCZQ,https://www.youtube.com/watch?v=XtZ7sF9yCZQ,2022-12-01T13:17:16Z,"Floods have always been a big problem for people, but in the 21st century they have become one of our most serious challenges. Hundreds of thousands of people around the world lose their homes every year. Fortunately, there are companies that have changed the lives of too many families. Today we present the anti-flood inventions that can save many lives and also avoid huge financial losses  We hope you enjoy your time on our channel. Tell us which topic you would like to see and we will definite"
4514488,4021815,59.3,"People couldn't believe this house, Until they saw the door. - Ingenious Hidden Doors",AKLA GELEN,crédito en descripción,KlemensTorggler,11.51,0,0,732,499,alta,1zkpaNB8_OM,https://www.youtube.com/watch?v=1zkpaNB8_OM,2024-08-09T19:45:00Z,"Technological developments are transforming door systems and offering more functional, secure and aesthetic solutions. These doors are frequently preferred, especially in modern architecture and designs for special needs. In this video, we talk about sliding, folding, automatic doors and other hidden doors for modern homes.  The innovative gates in this video are stylish and functional, without compromising on security. These doors and passages produced with smart solutions that save space will "
4436765,3220612,76.3,"Man Transforms 5,000 Liter Water Tank into Amazing Boat by @MustaqimMuhammadHatta",TechFreeze,crédito en título,MustaqimMuhammadHatta,5.17,3,6,347,1050,alta,VPso4rhhsoE,https://www.youtube.com/watch?v=VPso4rhhsoE,2025-08-29T11:00:56Z,"What if a simple 5,000-liter water tank could become a boat? In this video, you’ll see one man take on that challenge and completely transform a massive plastic tank into a unique, working watercraft. From cutting and reshaping the tank to adding wooden supports and final touches, the whole process is captured step by step. It’s a creative DIY build that proves with a bit of imagination and hard work, even an ordinary water tank can sail.  Mustaqim Muhammad Hatta https://www.youtube.com/@Mustaqi"
4421398,3340096,57.5,Man Builds Dream Log Cabin on the Mountain Rocks | Start to Finish by @КарельскийДилетант,Makerium,crédito en título,КарельскийДилетант,3.71,0,0,395,3498,alta,_53v_Tbd8hs,https://www.youtube.com/watch?v=_53v_Tbd8hs,2025-07-12T13:01:00Z,"Imagine building your dream cabin… not in a backyard or a forest clearing, but right on the rocks of a remote mountain. That’s exactly what this man set out to do — and the result is nothing short of incredible. In this full start-to-finish journey, you’ll watch as he turns a rugged, uneven patch of mountain terrain into a beautiful off-grid log cabin. With a mix of hard work, creativity, and the right tools, he tackles every part of the build — from preparing the rocky foundation and stacking h"
4366777,2947838,64.1,Army Family Builds Their Dream Home,10 Royal Tech,forma de proyecto único,,2990.94,0,0,278,1681,alta,yi0iNPW4YOw,https://www.youtube.com/watch?v=yi0iNPW4YOw,2025-11-06T14:14:07Z,"After years of service and sacrifice, this incredible military family finally turns their dream into reality — building a home filled with love, strength, and memories. From blueprint to final brick, follow their emotional and inspiring journey as they design a space that reflects their values, honors their past, and embraces their future.  #army #family #house"
4323970,2960863,86.0,Man Turns Abandoned Boat into Full-Size Yacht | Complete Build by @Mr_Ho,TechFreeze,crédito en título,Mr_Ho,5.04,9,29,290,1923,alta,QNuLWeIRTpk,https://www.youtube.com/watch?v=QNuLWeIRTpk,2025-10-25T13:30:33Z,"Watch as an abandoned boat is transformed into a full-size, fully functional yacht — built entirely by hand from the ground up. This start-to-finish project captures every step of the journey: from discovering a forgotten hull in a junkyard to crafting a sleek, modern vessel ready to conquer the water. Follow the creator’s bold process of rebuilding the engine from recycled junkyard parts, fabricating a custom propulsion system, welding the frame, applying fiberglass, and adding a vibrant orange"
4095126,1846459,93.4,He Turned 4 Shipping Containers Into a Luxury Home | Start to Finish by @JulienMalara,Lord Gizmo,crédito en título,JulienMalara,185.91,4,9,100,1474,alta,pFxBa-LMH3I,https://www.youtube.com/watch?v=pFxBa-LMH3I,2026-05-03T18:00:46Z,"He Turned 4 Shipping Containers Into a Luxury Home — Start to Finish @JulienMalara This started with four raw shipping containers—cold steel boxes designed for transport—and ends as a fully livable modern luxury home. In this full start to finish build, one man takes on the challenge of transforming industrial containers into a clean, functional, and surprisingly stylish house, combining smart design with practical construction techniques.  From laying out the structure and framing the exterior "
4093232,3370551,91.6,Turning a Plain Van into a Luxury Camper – Full Conversion!  ‪(by @murattuncer )​,TTI Build Stories ,crédito en título,murattuncer,306.54,4,12,535,1008,alta,QrQ5xdUayE0,https://www.youtube.com/watch?v=QrQ5xdUayE0,2025-02-22T03:53:47Z,"Turning a Plain Van into a Luxury Camper – Full Conversion!  @murattuncer    Credit : MURAT TUNCER Instagram1: https://www.instagram.com/murattuncerrr/ Instagram2: https://www.instagram.com/mtcabinlife/ Youtube: https://www.youtube.com/@murattuncer Email: murattuncer325@gmail.com   Welcome to the “DIY Campervan Chronicles: Murat’s Mobile Mansion Edition!” Today, we follow Murat Tuncer, a master of tools, as he transforms an ordinary van into a palace on wheels.  First, the van is stripped down—n"
3944806,2609374,84.5,"MAN Builds an AMAZING $7,000 SCALE CAR with REAL Working Engine & Air Suspension | @septemberflow",Gear Tech HD,crédito en título,septemberflow,49.96,3,4,262,1443,alta,zfxhVRi176g,https://www.youtube.com/watch?v=zfxhVRi176g,2025-11-22T17:01:43Z,"---__---__---__---__---__---__---__---__---__---__---__---__---__---__ 🔔if you like the content subscribe to the channel and activate the bell 🔔  September Originated from YT channel: www.youtube.com/@septemberflow  Engine in the video: https://bit.ly/4rfaRH4  Model making is one of the most complicated hobbies due to the degree of difficulty involved in converting something from everyday life into a miniature, and much more so when we talk about projects in which the real functionality is emula"
3884006,2385715,75.4,Man Builds a Full-Size Wooden Ship from Raw Logs | Start to Finish by @ThanhĐiềnNTĐ,TechFreeze,crédito en título,ThanhĐiềnNTĐ,4.53,3,4,213,5453,alta,aY23G-Rm4os,https://www.youtube.com/watch?v=aY23G-Rm4os,2026-01-10T14:00:02Z,"A man builds a full-size wooden ship from raw logs, capturing the entire journey from the first cut of timber to the ship’s first sail. Using traditional shipbuilding methods and heavy hand-shaped beams, the vessel slowly comes together—starting with the keel and ribs, followed by hull planking, deck construction, and structural reinforcements. The video shows the real work behind shipbuilding: bending and fitting massive planks, sealing the hull with fiberglass and resin, building the bridge an"
